,ano,mes,automovel,bonde,caminhao,caminhaotrator,caminhonete,camioneta,ciclomotor,microonibus,motocicleta,motoneta,onibus,quadriciclo,reboque,semireboque,sidecar,outros,tratoresteira,tratorrodas,triciclo,utilitario,chassiplataforma,total,ano_1,expectativa_vida,fecundidade_total,mortalidade_1,mortalidade_5,razao_dependencia,prob_sobrevivencia_40,prob_sobrevivencia_60,taxa_envelhecimento,expectativa_anos_estudo,taxa_analfabetismo_11_a_14,taxa_analfabetismo_15_a_17,taxa_analfabetismo_15_mais,taxa_analfabetismo_18_a_24,taxa_analfabetismo_18_mais,taxa_analfabetismo_25_a_29,taxa_analfabetismo_25_mais,taxa_atraso_0_basico,taxa_atraso_0_fundamental,taxa_atraso_0_medio,taxa_atraso_1_basico,taxa_atraso_1_fundamental,taxa_atraso_1_medio,taxa_atraso_2_basico,taxa_atraso_2_fundamental,taxa_atraso_2_medio,taxa_freq_bruta_basico,taxa_freq_bruta_fundamental,taxa_freq_bruta_medio,taxa_freq_bruta_pre,taxa_freq_bruta_superior,taxa_freq_liquida_basico,taxa_freq_liquida_fundamental,taxa_freq_liquida_medio,taxa_freq_liquida_pre,taxa_freq_liquida_superior,taxa_freq_0_3,taxa_freq_11_14,taxa_freq_15_17,taxa_freq_18_24,taxa_freq_25_29,taxa_freq_4_5,taxa_freq_4_6,taxa_freq_5_6,taxa_freq_6,taxa_freq_6_14,taxa_freq_6_17,taxa_freq_fundamental_15_17,taxa_freq_fundamental_18_24,taxa_freq_fundamental_4_5,taxa_freq_medio_18_24,taxa_freq_medio_6_14,taxa_freq_superior_15_17,taxa_fundamental_11_13,taxa_fundamental_12_14,taxa_fundamental_15_17,taxa_fundamental_16_18,taxa_fundamental_18_24,taxa_fundamental_18_mais,taxa_fundamental_25_mais,taxa_medio_18_20,taxa_medio_18_24,taxa_medio_18_mais,taxa_medio_19_21,taxa_medio_25_mais,taxa_superior_25_mais,renda_pc_max_quintil_1,renda_pc_max_quintil_2,renda_pc_max_quintil_3,renda_pc_max_quintil_4,renda_pc_max_decil_9,indice_gini,prop_pobreza_extrema,prop_pobreza_extrema_criancas,prop_pobreza,prop_pobreza_criancas,prop_vulner_pobreza,prop_vulner_pobreza_criancas,prop_renda_10_ricos,prop_renda_20_pobres,prop_renda_20_ricos,prop_renda_40_pobres,prop_renda_60_pobres,prop_renda_80_pobres,prop_renda_trabalho,razao_10_ricos_40_pobres,razao_20_ricos_40_pobres,renda_pc,renda_pc_quintil_1,renda_pc_decil_10,renda_pc_quintil_2,renda_pc_quintil_3,renda_pc_quintil_4,renda_pc_quintil_5,renda_pc_exc_renda_nula,renda_pc_pobreza_extrema,renda_pc_pobreza,renda_pc_vulner_pobreza,indice_theil,prop_trabalhadores_conta_proria,prop_empregadores,prop_ocupados_agropecuaria,prop_ocupados_comercio,prop_ocupados_construcao,prop_ocupados_extracao,prop_ocupados_formalizacao,prop_ocupados_fundamental,prop_ocupados_medio,prop_ocupados_servicos,prop_ocupados_siup,prop_ocupados_superior,prop_ocupados_transformacao,prop_ocupados_renda_0,prop_ocupados_renda_1_sm,prop_ocupados_renda_2_sm,prop_ocupados_renda_3_sm,prop_ocupados_renda_5_sm,renda_media_ocupados,taxa_atividade,taxa_atividade_10_14,taxa_atividade_15_17,taxa_atividade_18_24,taxa_atividade_18_mais,taxa_atividade_25_29,taxa_desocupacao,taxa_desocupacao_10_14,taxa_desocupacao_15_17,taxa_desocupacao_18_24,taxa_desocupacao_18_mais,taxa_desocupacao_25_29,indice_treil_trabalho,taxa_ocupados_carteira,taxa_ocupados_setor_publico,taxa_ocupados_sem_carteira,taxa_agua_encanada,taxa_banheiro_agua_encanada,taxa_densidade_2_mais,taxa_coleta_lixo,taxa_energia_eletrica,taxa_agua_esgoto_inadequados,taxa_paredes_inadequados,taxa_criancas_dom_sem_fund,taxa_criancas_fora_escola_4_5,taxa_criancas_fora_escola_6_14,taxa_dom_sem_fund,taxa_dom_vulner_sem_fund,taxa_sem_fund_informal,taxa_mulheres_com_filho_10_14,taxa_mulheres_com_filho_15_17,taxa_mulheres_chefe_filho_15m,taxa_nest_ntrab_vulner_15_24,taxa_vulner_desloc_1_hora,taxa_dom_vulner_dep_idoso,taxa_sem_energia_eletrica,populacao_homens_0_4,populacao_homens_10_14,populacao_homens_15_19,populacao_homens_20_24,populacao_homens_25_29,populacao_homens_30_34,populacao_homens_35_39,populacao_homens_40_44,populacao_homens_45_49,populacao_homens_50_54,populacao_homens_55_59,populacao_homens_5_9,populacao_homens_60_64,populacao_homens_65_69,populacao_homens_70_74,populacao_homens_75_79,populacao_homens,populacao_homens_80_mais,populacao_mulheres_0_4,populacao_mulheres_10_14,populacao_mulheres_15_19,populacao_mulheres_20_24,populacao_mulheres_25_29,populacao_mulheres_30_34,populacao_mulheres_35_39,populacao_mulheres_40_44,populacao_mulheres_45_49,populacao_mulheres_50_54,populacao_mulheres_55_59,populacao_mulheres_5_9,populacao_mulheres_60_64,populacao_mulheres_65_69,populacao_mulheres_70_74,populacao_mulheres_75_79,populacao_mulheres_80_mais,populacao_mulheres,populacao_1_menos,populacao_11_14,populacao_11_13,populacao_12_14,populacao_1_3,populacao_15_mais,populacao_15_17,populacao_15_24,populacao_16_18,populacao_18_mais,populacao_18_20,populacao_18_24,populacao_19_21,populacao_25_mais,populacao_4,populacao_5,populacao_6,populacao_6_10,populacao_6_17,populacao_65_mais,populacao,populacao_urbana,populacao_rural,populacao_dom_pp,populacao_dom_pp_exc_renda_nula,pea,pea_10_14,pea_15_17,pea_18_mais,pia,pia_10_14,pia_15_17,pia_18_mais,indice_escolaridade,indice_frequencia_escolar,idhm,idhm_e,idhm_l,idhm_r
ano,1.0,,0.007519082571229909,-0.005197365155192524,0.009005107674341754,0.020718764343637855,0.045013096637018975,-0.015277105123207927,0.009375663772778129,0.0448857214456734,0.05904997997901037,0.009355805417318064,0.0012510445157001729,0.014990099649379711,0.02153064963423066,0.02878597500117173,0.010319907283990513,,0.009861424352886792,0.04000218899230454,0.03313870783749591,,-0.0009277341149218932,0.012580876636757415,-2.4143374511617518e-05,-0.01578921982683202,0.022869891067236216,0.01608279361784347,0.01507902083999877,0.022797622309601664,-0.0128247931051499,-0.012907055607582861,-0.01509569318498089,-0.018848633115287304,0.023602782846592698,0.02433711301503507,0.02352112415854434,0.025565876036966653,0.02335316074881003,0.026694130424548893,0.02303049574015323,-0.01665942436744304,-0.015951968145771753,-0.010729144249307385,-0.004539226577266173,0.0011272809413617006,0.0034175602975107635,0.018225891827254256,0.017179050055931584,0.0076337017749206326,-0.005879977854782914,-0.0031405056832941565,-0.011296687409744988,-0.004118731002862841,-0.010217965861423978,-0.011540418841227574,-0.013972943703279422,-0.014788805012855847,-0.005376523166412052,-0.012147679258175819,-0.006821412194805746,-0.011219021121708994,-0.0037184378125902848,0.006130147407940711,0.0068586069107736125,-0.003855807003986629,-0.006593977637721014,-0.005270233038653396,-0.007768245258990919,-0.01404240701556993,-0.011423367624718352,0.015197858521133069,0.018293219423466654,0.010746818961880001,0.0016208067154367754,-0.007403657563076325,-0.006337064805666347,-0.013442789253590342,-0.013978577362358378,-0.015339702809595122,-0.015310891699494214,-0.014074886431216923,-0.010841356583238202,-0.009805472882966626,-0.014231664103841584,-0.013834460767491388,-0.010528323354671427,-0.014077897665614193,-0.008790253435256811,-0.011429763871917709,-0.015821092089455452,-0.015701041757556607,-0.015677068701240887,-0.015215982722350321,-0.014774642928376878,0.00867147082841599,0.018695061029851745,0.017759184708329722,0.01863157938347581,0.01775518685144803,0.01719978343818693,0.016199846982089528,0.00437756214245996,-0.013233730733408416,0.006596637113098206,-0.011906733158245924,-0.009850355559814436,-0.006583743004794612,-0.00387744771416434,0.0028729189195644727,0.0027307725994288644,-0.015533526384876446,-0.015875892891143013,-0.013795568818816387,-0.015747975462129252,-0.01572342327332889,-0.015533739309895307,-0.014435204667679152,-0.015077548357119103,-0.007440883854800303,-0.017697302910057736,-0.01877659207521375,0.004860785460314211,-0.003718151602838457,-0.012729954949588784,0.009901781417998906,-0.008551556295747628,-0.01263827843171163,-0.0022201175079548407,-0.013086010659335047,-0.013463053323608037,-0.011903169354061044,-0.0028409559485108385,0.00206673063939791,-0.012487937070084668,-0.009456440245850219,0.014449350867808708,0.014046946907129898,0.0148519400048569,0.013785356437273466,0.012028880305018174,-0.014895285707974014,-0.0157455809857546,0.0016158280382572656,-0.012331172915610594,-0.020702426226993927,-0.012522853363800822,-0.01732251590358294,0.00915698136311207,-0.002788635273642536,0.0011803967608114679,0.011068802333753522,0.010601695418733906,0.012112753649320752,-0.0021237632035518298,-0.008461702603630742,-0.002897087260240127,0.003540042546594969,-0.017525042118705633,-0.019201427388745876,0.023797477110619976,-0.00411525476386347,-0.009372813310076162,0.020651519595649245,0.006076420969174079,0.017608935587632792,0.0038558070039850065,0.014042407015570956,0.010660679572654624,0.016318849135328623,0.015543593393182618,0.0067722475421387,0.012037199364657917,0.01809902098232629,0.02264962593851334,0.01596260851627025,0.011177234186567709,0.009372813310082162,0.0003430526707430934,5.3715181711831905e-05,-0.00016725578980750021,-0.00046527655700171464,-0.0006450005381197215,-0.0007659806068454388,-0.0008833462899512686,-0.0009728800958200276,-0.0010578587858719572,-0.0011119336362028992,-0.0011505424696562746,0.0002476159271837395,-0.001187797340112202,-0.0011528224028695229,-0.0011699188894696948,-0.0010967694606720646,-0.0005251238327070624,-0.0008969310833740816,0.0003890787601281093,9.07985875659092e-05,-0.00015262162368027502,-0.0004195008617548387,-0.0006132352044553894,-0.0007468208629117625,-0.0008693177067085451,-0.0009712972342408645,-0.0010472520353915688,-0.0010773965329443026,-0.001077253049970205,0.000276488594900533,-0.0011183266264429656,-0.0011092150531083773,-0.0011403363766710347,-0.001111874196746398,-0.0009810656878862913,-0.0005479417020142943,0.000347796604965317,5.1274917636139246e-05,5.807705122029902e-05,4.8728266950545075e-05,0.00036882672422439795,-0.0007777559794805135,-5.9285957704336366e-05,-0.00030424521468461413,-0.00014789448308450345,-0.0008357941055178711,-0.00032061623112123274,-0.00040197276269165956,-0.0003920540071843683,-0.0009254388504438716,0.00037591525328898966,0.0003268238904181114,0.00032131403564474395,0.0002276921079848531,9.597938655487657e-05,-0.0010951865879609405,-0.0005371372714789897,-0.0008546141070098913,0.00612894147997538,-0.0005400493855942719,-0.0006187825169740338,-0.0009225586334157661,0.002070259021603961,-0.0007497088816246892,-0.0009514455420258544,-0.000669958463231202,0.00018068979342626858,1.315878043259834e-05,-0.0008129754824304119,-0.010840957401936685,-0.012677299393724138,-0.014671815670292247,-0.012422514705492183,-0.01578565931889741,-0.017483440928481347
mes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
automovel,0.007519082571229909,,1.0,0.44797965270470785,0.970885034814803,0.8224873838164041,0.9438685604275822,0.9832112967046688,0.9872076387011557,0.9242741475405284,0.8236899297132364,0.9832128916865867,0.8265959879883441,0.8874415282978104,0.7966597128184381,0.31605813384387815,0.7366686456554291,,0.837231555745215,0.8474734655030918,0.8627531933230295,,0.40537722451972996,0.9979910563865955,9.412275417267837e-07,0.05387894271069483,-0.06526760615406217,-0.04874988634908326,-0.047301300509134094,-0.06930793106830016,0.04528637921239129,0.048941750460520135,-0.016320630164085765,0.05768790936793683,-0.044029348042380866,-0.044438691025770735,-0.08432610261158964,-0.05250869408577415,-0.0860031125056332,-0.06141002042165959,-0.08931437994691263,0.05207425859802221,0.05322893165004331,0.03229052721130855,0.0017346407535042798,-0.013139502734408542,-0.011237774670420447,-0.05415307629952512,-0.054800253703396695,-0.018259404503082086,0.035646199273650585,0.014807507137019607,0.06517559471251469,0.032892816911783536,0.11225630518192793,0.034678339786520886,0.030195674432990018,0.057475674112881986,0.030747666911959248,0.1021427734647887,0.06005238858553982,0.035540510675865965,0.0407822026711752,0.05620812450407211,0.05542426722404884,0.019675502765088112,0.01912584191392583,0.017172618701507415,0.018324712500668576,0.03182559612513673,0.036284987402015245,-0.02889622421340648,-0.03470903195635787,-0.017034800575880447,0.017815596037157967,0.016026272060504308,0.027293056678060017,0.0430219944516475,0.04584780120455258,0.055754059357459584,0.058886462596488096,0.0723860437703083,0.13604336304857473,0.15249890094065227,0.0663443616818554,0.07663972872935512,0.1463850695065799,0.07048241410207819,0.16504940374743793,0.20966258145310485,0.10732108822458258,0.12110874865008373,0.14470965060490015,0.18965531878182723,0.216540116871086,0.03365492230052854,-0.0733222786011055,-0.07726630161434248,-0.08657347752254962,-0.09435668374549448,-0.1039397302090819,-0.11468555320094818,0.034762231098382536,-0.005043029882534454,0.04305385759296959,-0.022578006048852763,-0.03769921488129252,-0.04301729574618251,0.017695370146197365,-0.00015943738436816283,-0.00025746298913570815,0.18402457206938472,0.10165836002665324,0.20455531040277786,0.11407536027470518,0.13211168637160456,0.16679807505175887,0.20902374969674997,0.1839138041199238,0.041146403627038565,0.07486408368383117,0.07934157087921767,0.0424479162668377,-0.040788415519713066,0.08642298563775926,-0.13554056452018803,0.11459813199788085,0.030469683606775294,-0.010521700501390658,0.10840011984801894,0.14026162639119835,0.15391739224982767,0.14806692336041796,0.02822059877436956,0.19906469900447998,0.050228093561123004,-0.0729745274192065,-0.10366086529029803,-0.18092156131694392,-0.21970492219038,-0.25960160286941764,0.20141666856388873,0.04337637263819335,-0.055677470783529644,-0.0186640303636117,0.049683536919680124,0.05201561806432348,0.06505932632970499,0.0431028351074613,0.07180699233250157,0.08741853459590498,0.04467315751261497,0.04312470158734214,0.026147399866374463,0.03502776678023311,0.1105705081368901,-0.01978941526011193,-0.06436136063523491,0.06992661260790435,0.07269188077761496,-0.019116399318767786,0.05173449145947694,0.05419176052802747,-0.050556099346328216,-0.024554071620363264,-0.09767113647620897,-0.019675502765088285,-0.031825596125136905,-0.10531620384336127,-0.09257920364031993,-0.12629106317145572,-0.0067116581461311485,-0.025486002248311216,-0.024516318538336152,-0.07822685276277744,-0.008312108410034155,-0.07904999526708958,-0.054191760528029,0.9419062385396408,0.9440758932342879,0.9418472488551829,0.9542851432208121,0.9579361434852087,0.9589150511494945,0.9592088550657164,0.9539480090396869,0.9419218939333921,0.9362787080001301,0.9298741333024743,0.9415484465791516,0.9362722577575359,0.9353938499447768,0.9215363514785134,0.9099813073574305,0.9550036304166086,0.8764676504413024,0.9419145524776988,0.9426516034700254,0.938430694430207,0.9494210701875235,0.9550024131217961,0.9561566738061117,0.9566693501816163,0.9505525618092177,0.9378075719957785,0.9290399416569703,0.9233075286317471,0.9411046530216509,0.9299440376774384,0.9282357730751517,0.913142747407892,0.9001234490356258,0.8622237456369933,0.9528426205711277,0.9429544618341372,0.9430777353302351,0.943440436331851,0.9424821792507829,0.9412677857009899,0.9519948127287221,0.939454158183058,0.9469651651111453,0.9387120529926206,0.9520750035590902,0.9433864590329548,0.9495905013672735,0.9479311153709202,0.9495889714652944,0.942062865939504,0.941460267214764,0.9400732231453562,0.941965910691995,0.9414038472589117,0.9131412372482599,0.9539530977618483,0.9520155187516525,0.43353771135182717,0.9533934970910781,0.9535814317474065,0.9613231766202509,0.903772588900541,0.9367761195244441,0.9600606331721862,0.9541312284656219,0.9407197562950409,0.9373262786356481,0.9550500989254922,0.1360612004538897,0.046280168849910854,0.08342251838606624,0.07575214810756854,0.05387268489582583,0.12277490084206182
bonde,-0.005197365155192524,,0.44797965270470785,1.0,0.4486120333897951,0.38969642431345897,0.42499296633291056,0.4551025120527414,0.4278194413744581,0.4284184836766593,0.3797064448244266,0.4493963766975693,0.3686448563530642,0.4385826835579686,0.3804556709479584,0.2505553041802701,0.3104009747691591,,0.43156660568087496,0.3749565847636546,0.35909201154426845,,0.2896112169155481,0.4505520926130946,6.300947732514712e-07,0.03258961099968909,-0.04046309669849364,-0.030003732588910453,-0.029305744689753534,-0.04377111118457481,0.02710041559555082,0.028638085291156856,-0.018286932601594544,0.04028374798231316,-0.028957899079099184,-0.029349755778327307,-0.05528935222837336,-0.03490253240943098,-0.05631975468179358,-0.040638318388879886,-0.058283744592538884,0.03747383144622564,0.038517342674620196,0.022333781605218973,-0.005730904320044383,-0.01529373125071174,-0.008592684681778304,-0.03723451103954644,-0.03793519348891492,-0.012881862383209038,0.022606873001317702,0.008189533371999243,0.04356239295469608,0.01828244624483043,0.07245695315992963,0.022728118990766644,0.019329281564144946,0.03981481274114788,0.018204760432819243,0.0662329095330587,0.03854494426491699,0.02372651200169463,0.027672818482303973,0.03564850299539491,0.03628540523831419,0.012877949696354307,0.011682916244306169,0.008568278519793514,0.008807539251366483,0.020131007652486613,0.023589798392905148,-0.020817945430995594,-0.022857470403947817,-0.014667115302234806,0.011029836723889271,0.011726721031511653,0.022214682937172228,0.0304065145587862,0.031841666407244285,0.03831818452835424,0.040173107491245086,0.04808970860172696,0.08924996654779185,0.0993074394464132,0.04477157860889251,0.05069969431588225,0.09620394927955409,0.04695468543113593,0.10805896836909831,0.13882094863105224,0.06591089603632201,0.07621850106523696,0.09355816579171328,0.12336231754210811,0.1392961174534357,0.020826990714505163,-0.04678881460585485,-0.04920508158209314,-0.055048719264812015,-0.0597265318782912,-0.06576611312998507,-0.07207383119681522,0.01946323116407789,-0.005350013511237417,0.025658064795235035,-0.01612464946573193,-0.024411878758621653,-0.02563450493934096,0.015294146991506469,-5.7694238271534576e-05,-7.642659187815393e-05,0.11753914377920431,0.06222176685115461,0.13009198961828808,0.07114499677604275,0.08436045985778566,0.10827157066948079,0.13355733610935164,0.11748434433183948,0.02574496350239866,0.046462124107369634,0.049505470928658604,0.026896869526111398,-0.026938897380018017,0.05547684832138416,-0.09051192931337614,0.08108691172399604,0.02960122151813031,-0.00763876386381141,0.07077637164346326,0.09343516840451054,0.10188546105398703,0.10386866209562734,0.015672476641508528,0.13037278908563704,0.022404170104328075,-0.047916747018363404,-0.06787346570066723,-0.11680096246789669,-0.1407321662616081,-0.16715433458242202,0.13203493218816115,0.02808745925250038,-0.037686409554276934,-0.00744511984858195,0.031206715136022464,0.03487167956107523,0.04164537172747157,0.03227019226633628,0.045227436260363615,0.06049224634992667,0.032044539143600045,0.03185907509008292,0.0201984117688038,0.02112056782626751,0.07214215381240614,-0.010897751425843394,-0.04213269868225491,0.045068148018625374,0.04708567301268287,-0.011295764173009855,0.030705396951507983,0.035429388838643605,-0.032996211500766245,-0.014953338584342514,-0.06335640401416975,-0.012877949696354352,-0.02013100765248673,-0.06940358969845217,-0.05951729837924525,-0.08266179637945209,-0.003126863831505466,-0.017016659485376697,-0.013407783764758008,-0.048714174123136465,-0.0018416545353690669,-0.051198425407258434,-0.035429388838644583,0.4234045399657551,0.42447231542542074,0.4227896798497102,0.42880489248551695,0.4294835601372271,0.4284886989155898,0.425162953304961,0.42043192098166443,0.41250402976990735,0.4063580063520106,0.39973426819314517,0.4237244266128315,0.397517286809451,0.39318547943658183,0.3850258826124014,0.3773775088423122,0.42347997918666586,0.36347987206254845,0.4233110150630705,0.4239879035684458,0.42299708028970645,0.4286024110908012,0.4295235839703213,0.42777869447863726,0.42348738679048525,0.41783897651636187,0.40914762525078857,0.40095354689865087,0.3939907330015432,0.42351524134500407,0.3915793232553851,0.3866391936619802,0.3773126657415506,0.3691873833846931,0.3525616671771737,0.4210534122983755,0.4248751358557733,0.4242589039342966,0.42434177266482226,0.42424633057103117,0.42241903738644515,0.4191785369090615,0.4226404692541384,0.42624185110080715,0.42240408316624284,0.41853388307449235,0.424121685878905,0.42751171812031036,0.42598471222727524,0.41519758091529596,0.4241974666793208,0.4237593683297825,0.4226412711494804,0.4236373182720077,0.4234735134114057,0.3786523072759789,0.4222440188507365,0.41993460083301315,0.22093857514986012,0.4218676552444404,0.42194432343729266,0.4334848885685534,0.42161756884330676,0.44568062350101706,0.4319995810103265,0.4238578246824903,0.42365199138320075,0.42348328232583093,0.42311604930924573,0.08924521746607658,0.03088493646006265,0.05404610390497506,0.05016877427150111,0.032592510086866464,0.07830462610022375
caminhao,0.009005107674341754,,0.970885034814803,0.4486120333897951,1.0,0.8978983908540873,0.9462195680733206,0.9698071339260629,0.944726445997039,0.9523440105569086,0.8754388239262895,0.9724392017752593,0.8136635200295619,0.9227246979487957,0.8766203842964552,0.32157223812825975,0.6968390478185534,,0.8231711392384092,0.872130362303267,0.8276079049541836,,0.45398481096735804,0.9805166091383591,1.607660562993941e-06,0.08179927397149117,-0.0948839102745632,-0.0758880539882371,-0.07350217208649518,-0.10277141865508779,0.07048517011507022,0.07615431979245255,-0.039907126842280156,0.08841801545086447,-0.06975356289322922,-0.06982161186193502,-0.12772241825942815,-0.08267637307557285,-0.1301691349009972,-0.09629159724289739,-0.1343557799136577,0.08122424521128362,0.08250055087316546,0.052891634346023904,0.00014431550596118758,-0.02206833361034001,-0.017648956526881105,-0.08381870682543614,-0.08440691098159825,-0.02809150186449685,0.04720817632501437,0.01821277514383468,0.08976092170787225,0.040495038512555745,0.14659039751038216,0.048883157886162716,0.04484612375268922,0.0814336283616301,0.03779963806264654,0.13650513647240267,0.07550359869026066,0.05038806423187038,0.05202013350602848,0.06809053107087996,0.06896146090182181,0.020828572737321898,0.02145756133206168,0.022078516273854574,0.026324031520252394,0.0471437592883614,0.05114135935950866,-0.04875322935590927,-0.055730620703948915,-0.027849161542910172,0.021166270323554028,0.02619552567356441,0.042571821645637276,0.06500203616097965,0.06823689767522065,0.08052979572567212,0.08414809548809164,0.10230999854462845,0.18668593902468003,0.20740001613559692,0.09222826988786327,0.10528197679318801,0.195691070312194,0.09713546341845625,0.21915158190956516,0.2615386155206075,0.1491759967305139,0.1629660093702528,0.18708009267270323,0.23575649630948767,0.2668440478953189,0.041339395494139446,-0.115778591278338,-0.12119054289513255,-0.1306585535309978,-0.14138655363419642,-0.14930545791744074,-0.16381499172375763,0.05179076940242604,0.007155083486977619,0.05763109807979243,-0.018140881554015706,-0.042705331785974555,-0.057542694645351444,0.044283712180200135,-0.0017248702402858078,-0.0019947046136499303,0.23381294372091324,0.14318656203683272,0.2569926411786809,0.155785567152097,0.17404320529165831,0.210723055894599,0.26146134699878,0.2333154609033589,0.0622998018393566,0.11707290543925361,0.12248911467772126,0.05154094979587365,-0.055825354405553376,0.13751525877656465,-0.20352405298966256,0.191077897663251,0.06138618172067303,-0.013536602070714459,0.1619220567754349,0.19617730523264068,0.20777127078032454,0.19679672767117015,0.04357248405671546,0.24839831510854268,0.09011761110048551,-0.11732388160323348,-0.15349450791946376,-0.24555642922300341,-0.2864463999162554,-0.32331342895808957,0.2651208576154089,0.07019869382969922,-0.07804781944176314,-0.011139027772805635,0.08458690986959395,0.08807420588482123,0.10116263765851227,0.05946220045121154,0.098055582670149,0.11892958583989224,0.05633528864060967,0.057925476403311985,0.03168126242975704,0.045229992093864815,0.16724814122244244,-0.04103945037489201,-0.09138016015581138,0.10802846775598741,0.11172813722715894,-0.035975545330557857,0.08004938810593422,0.08667066954515523,-0.07920105649871781,-0.03984458992142433,-0.14018582071316243,-0.020828572737322106,-0.047143759288361335,-0.14845733833183533,-0.13524176880757957,-0.18372193424288533,-0.009474561945660329,-0.03159703425098718,-0.03416826896912246,-0.1170397840280652,-0.02178052099698646,-0.12256858978675297,-0.08667066954515665,0.932205606600516,0.9332016488083029,0.9302595567522195,0.9401151005012692,0.94004668464574,0.9392908640876383,0.9367979912904654,0.9295440979282518,0.9147887852328634,0.9050463313729289,0.8952361910046523,0.9313074618261158,0.8972700788745301,0.8934568730907199,0.8780480051463951,0.8652653827521259,0.9350220988996663,0.8342167962915978,0.9320724372856384,0.932507771729051,0.9284282791480861,0.9365938204485187,0.9373519088162642,0.935602172185708,0.9323505948320159,0.9235969379594037,0.9074152245732053,0.8944621592606785,0.8846261412241608,0.9307247320683174,0.8867249981830188,0.8815617608464326,0.8637730620580611,0.8480029100188688,0.8101001748369724,0.9302493274479002,0.9330255835342811,0.9328730971047801,0.9330544059755989,0.9325240631007657,0.9312398990261034,0.9269527881370009,0.9295401170921936,0.9347600220291756,0.9283305684484846,0.926101711292112,0.9307495680191723,0.9364748815516853,0.9345977228493423,0.9206676078791091,0.933110172625533,0.9318859493773547,0.9298290087973323,0.9311689825697517,0.93092023535396,0.8658357280655529,0.9325999568430877,0.9293889906789542,0.45017567960012,0.9322503242224145,0.9323398496283898,0.9434842845954384,0.9235508022473206,0.9487300903101764,0.9409302251432242,0.9337620898737009,0.9326585159450201,0.9298832460786656,0.9324169056625132,0.18670554706045206,0.06623955055412423,0.11957341780863158,0.1066290557511825,0.0817999985079455,0.1734761391724741
